I0,I1,I2,I3
0.800000,0.811198,0.011749,129496.851563
0.800000,0.787544,-0.015410,129497.187500
0.800000,0.811385,0.004930,129497.523438
0.800000,0.782511,-0.019748,129497.859375
0.800000,0.809871,0.010400,129498.195313
0.800000,0.806987,0.010584,129498.531250
0.800000,0.808862,0.014048,129498.867188
0.800000,0.802414,0.000484,129499.203125
0.800000,0.797281,0.010843,129499.539063
0.800000,0.802284,-0.011331,129499.875000
0.800000,0.798160,-0.004620,129500.210938
0.800000,0.805255,-0.003638,129500.546875
0.800000,0.801218,0.010951,129500.882813
0.800000,0.789145,-0.013004,129501.218750
0.800000,0.801953,0.006246,129501.554688
0.800000,0.783694,-0.007641,129501.890625
0.800000,0.803928,-0.004987,129502.226563
0.800000,0.787675,-0.003595,129502.562500
0.900000,0.801131,0.003074,129502.898438
0.900000,0.860607,-0.005007,129503.234375
0.900000,0.879197,-0.008697,129503.570313
0.900000,0.905748,-0.004294,129503.906250
0.900000,0.885239,-0.008007,129504.242188
0.900000,0.912382,0.002450,129504.578125
0.900000,0.906614,0.002816,129504.914063
0.900000,0.921858,0.005072,129505.250000
0.900000,0.905330,0.005406,129505.585938
0.900000,0.900571,0.002126,129505.921875
0.900000,0.902676,0.002709,129506.257813
0.900000,0.894846,0.006431,129506.593750
0.900000,0.890965,-0.012312,129506.929688
0.900000,0.900527,-0.001813,129507.265625
0.900000,0.908993,0.004457,129507.601563
0.900000,0.905330,0.005406,129507.937500
0.900000,0.867354,-0.035533,129508.273438
0.900000,0.914345,0.013790,129508.609375
0.900000,0.911691,0.011093,129508.945313
0.900000,0.900945,-0.011513,129509.281250
0.900000,0.885427,-0.014826,129509.617188
0.900000,0.913248,0.009561,129509.953125
0.900000,0.894167,-0.007499,129510.289063
0.900000,0.886379,0.000162,129510.625000
0.900000,0.911604,0.003216,129510.960938
0.900000,0.891743,-0.013078,129511.296875
0.900000,0.912152,0.005331,129511.632813
0.900000,0.891095,-0.000496,129511.968750
0.900000,0.904826,0.007230,129512.304688
0.900000,0.893114,-0.007791,129512.640625
0.900000,0.891513,-0.010197,129512.976563
0.900000,0.898970,-0.000280,129513.312500
0.900000,0.890734,-0.009431,129513.648438
0.900000,0.903686,-0.000939,129513.984375
0.900000,0.893157,-0.003852,129514.320313
0.900000,0.884691,-0.010121,129514.656250
0.900000,0.916176,0.013316,129514.992188
0.900000,0.902028,0.015290,129515.328125
0.900000,0.921945,0.012949,129515.664063
0.900000,0.882542,-0.014643,129516.000000
0.900000,0.912382,0.002450,129516.335938
0.900000,0.891600,-0.002320,129516.671875
0.900000,0.873254,-0.024084,129517.007813
0.900000,0.895537,-0.002212,129517.343750
0.900000,0.885470,-0.010888,129517.679688
0.900000,0.923546,0.015355,129518.015625
0.900000,0.883277,-0.019347,129518.351563
0.900000,0.901032,-0.003636,129518.687500
0.900000,0.919652,0.019186,129519.023438
0.900000,0.894715,-0.005384,129519.359375
0.900000,0.899792,0.002892,129519.695313
0.900000,0.907436,0.005989,129520.031250
0.900000,0.913335,0.017437,129520.367188
0.900000,0.900571,0.002126,129520.703125
0.900000,0.904377,-0.009582,129521.039063
0.900000,0.901985,0.011352,129521.375000
0.900000,0.886062,-0.004834,129521.710938
0.900000,0.904277,0.005115,129522.046875
0.900000,0.898609,-0.009215,129522.382813
0.900000,0.894397,-0.010380,129522.718750
0.900000,0.914532,0.006971,129523.054688
0.900000,0.904508,0.002234,129523.390625
0.900000,0.908071,0.015981,129523.726563
0.900000,0.925147,0.017761,129524.062500
0.900000,0.881850,-0.006000,129524.398438
0.900000,0.906065,0.000702,129524.734375
0.900000,0.891874,-0.001262,129525.070313
0.900000,0.903181,0.000885,129525.406250
0.900000,0.890865,0.002385,129525.742188
0.900000,0.920431,0.018420,129526.078125
0.900000,0.887532,-0.014243,129526.414063
0.900000,0.914849,0.011967,129526.750000
0.900000,0.907249,0.012808,129527.085938
0.900000,0.889955,-0.008665,129527.421875
0.900000,0.894210,-0.003561,129527.757813
0.900000,0.887115,-0.004543,129528.093750
0.900000,0.897282,-0.010564,129528.429688
0.900000,0.911921,0.008212,129528.765625
0.900000,0.908215,0.005223,129529.101563
0.900000,0.894167,-0.007499,129529.437500
0.900000,0.902041,-0.007283,129529.773438
0.900000,0.895033,-0.000388,129530.109375
0.900000,0.897830,-0.008449,129530.445313
0.900000,0.897008,-0.011621,129530.781250
0.900000,0.896908,0.003075,129531.117188
0.900000,0.906931,0.007812,129531.453125
0.900000,0.913292,0.013499,129531.789063
0.900000,0.922767,0.016121,129532.125000
0.900000,0.896590,-0.001921,129532.460938
0.900000,0.898278,0.008363,129532.796875
0.900000,0.906153,0.008579,129533.132813
0.900000,0.883869,-0.013294,129533.468750
0.900000,0.917734,0.011783,129533.804688
0.900000,0.906931,0.007812,129534.140625
0.900000,0.891874,-0.001262,129534.476563
0.900000,0.916899,0.031184,129534.812500
0.900000,0.911691,0.011093,129535.148438
0.900000,0.917042,0.020426,129535.484375
0.900000,0.885152,-0.015883,129535.820313
0.900000,0.914488,0.003032,129536.156250
0.900000,0.880941,-0.017049,129536.492188
0.900000,0.898970,-0.000280,129536.828125
0.900000,0.898739,0.002601,129537.164063
0.900000,0.909498,0.002633,129537.500000
0.900000,0.900340,0.005007,129537.835938
0.900000,0.885701,-0.013769,129538.171875
0.900000,0.891052,-0.004435,129538.507813
0.900000,0.901854,-0.000464,129538.843750
0.900000,0.889320,-0.018656,129539.179688
0.900000,0.903412,-0.001996,129539.515625
0.900000,0.905878,0.007521,129539.851563
0.900000,0.893388,-0.006733,129540.187500
0.900000,0.884330,-0.019056,129540.523438
0.900000,0.920892,0.012657,129540.859375
0.900000,0.900527,-0.001813,129541.195313
0.900000,0.914927,0.019645,129541.531250
0.900000,0.898181,0.008292,129541.867188
0.900000,0.898880,0.003582,129542.203125
0.900000,0.909995,0.008525,129542.539063
0.900000,0.895359,-0.002261,129542.875000
0.900000,0.918435,0.010792,129543.210938
0.900000,0.893948,-0.007538,129543.546875
0.900000,0.916607,0.011280,129543.882813
0.900000,0.896488,0.001960,129544.218750
0.900000,0.888256,-0.003189,129544.554688
0.900000,0.892967,-0.003883,129544.890625
0.900000,0.884305,-0.017963,129545.226563
0.900000,0.923220,0.014035,129545.562500
0.900000,0.897543,0.002243,129545.898438
0.900000,0.901260,-0.009493,129546.234375
0.900000,0.894782,-0.019069,129546.570313
0.900000,0.885790,-0.008749,129546.906250
0.900000,0.907590,-0.007793,129547.242188
0.900000,0.904646,0.003171,129547.578125
0.900000,0.910694,0.003815,129547.914063
0.900000,0.914423,0.006776,129548.250000
0.900000,0.912878,0.008320,129548.585938
0.900000,0.896132,-0.003033,129548.921875
0.900000,0.921110,0.013469,129549.257813
0.900000,0.898451,-0.005349,129549.593750
0.900000,0.905076,0.012102,129549.929688
0.900000,0.908940,0.008242,129550.265625
0.900000,0.907603,0.006903,129550.601563
0.900000,0.907099,-0.005966,129550.937500
0.900000,0.891495,0.001599,129551.273438
0.900000,0.895568,-0.005144,129551.609375
0.900000,0.903383,0.005770,129551.945313
0.900000,0.906057,0.008448,129552.281250
0.900000,0.893727,-0.019352,129552.617188
0.900000,0.888256,-0.003189,129552.953125
0.900000,0.909995,0.008525,129553.289063
0.900000,0.906769,0.018434,129553.625000
0.900000,0.893114,0.003993,129553.960938
0.900000,0.911823,0.008037,129554.296875
0.900000,0.886415,-0.017397,129554.632813
0.900000,0.899861,-0.000073,129554.968750
0.900000,0.896206,0.000905,129555.304688
0.900000,0.908719,-0.003572,129555.640625
0.900000,0.895003,-0.007254,129555.976563
0.900000,0.896770,0.003015,129556.312500
0.900000,0.895077,-0.003316,129556.648438
0.900000,0.891912,-0.004166,129556.984375
0.900000,0.903100,0.004715,129557.320313
0.900000,0.903100,0.004715,129557.656250
0.900000,0.906044,-0.006249,129557.992188
0.900000,0.910069,0.012463,129558.328125
0.900000,0.902106,-0.006327,129558.664063
0.900000,0.889802,-0.004733,129559.000000
0.900000,0.878123,-0.011787,129559.335938
0.900000,0.903726,-0.003933,129559.671875
0.900000,0.883398,-0.010370,129560.007813
0.900000,0.891348,-0.006277,129560.343750
0.900000,0.889164,-0.010781,129560.679688
0.900000,0.903947,0.007881,129561.015625
0.900000,0.905063,-0.002594,129561.351563
0.900000,0.906695,0.014496,129561.687500
0.900000,0.912952,0.012258,129562.023438
0.900000,0.885790,-0.008749,129562.359375
0.900000,0.907112,0.008731,129562.695313
0.900000,0.906192,0.001627,129563.031250
0.900000,0.889385,0.001033,129563.367188
0.900000,0.912031,0.005154,129563.703125
0.900000,0.906682,-0.000200,129564.039063
0.900000,0.890709,-0.012326,129564.375000
0.900000,0.905345,-0.001539,129564.710938
0.900000,0.896206,0.000905,129565.046875
0.900000,0.929563,0.030432,129565.382813
0.900000,0.897126,0.008009,129565.718750
0.900000,0.909283,-0.001461,129566.054688
0.900000,0.899015,-0.003239,129566.390625
0.900000,0.895715,0.002732,129566.726563
0.900000,0.903665,0.006826,129567.062500
0.900000,0.892832,0.002938,129567.398438
0.900000,0.916043,0.009170,129567.734375
0.900000,0.891556,-0.009160,129568.070313
0.900000,0.921318,0.010586,129568.406250
0.900000,0.904646,0.003171,129568.742188
0.900000,0.895924,-0.000151,129569.078125
0.900000,0.912031,0.005154,129569.414063
0.900000,0.892268,0.000827,129569.750000
0.900000,0.907320,0.005848,129570.085938
0.900000,0.895997,0.003788,129570.421875
0.900000,0.902671,-0.004216,129570.757813
0.900000,0.908866,0.004304,129571.093750
0.900000,0.919073,0.016840,129571.429688
0.900000,0.910486,0.006698,129571.765625
0.900000,0.893874,-0.011476,129572.101563
0.900000,0.903370,-0.008926,129572.437500
0.900000,0.889593,-0.001850,129572.773438
0.900000,0.899727,0.006748,129573.109375
0.900000,0.923293,0.017973,129573.445313
0.900000,0.911467,0.003043,129573.781250
0.900000,0.892403,-0.005994,129574.117188
0.900000,0.909283,-0.001461,129574.453125
0.900000,0.889876,-0.000795,129574.789063
0.900000,0.889667,0.002088,129575.125000
0.900000,0.906548,0.006620,129575.460938
0.900000,0.895225,0.004560,129575.796875
0.900000,0.902254,0.001549,129576.132813
0.900000,0.906548,0.006620,129576.468750
0.900000,0.899922,-0.010831,129576.804688
0.900000,0.908093,0.005076,129577.140625
0.900000,0.902879,-0.007099,129577.476563
0.900000,0.901407,-0.001617,129577.812500
0.900000,0.890010,-0.007616,129578.148438
0.900000,0.899861,-0.000073,129578.484375
0.900000,0.882834,-0.012481,129578.820313
0.900000,0.885434,-0.013742,129579.156250
0.900000,0.914497,0.010714,129579.492188
0.900000,0.875865,-0.020229,129579.828125
0.900000,0.903456,0.009708,129580.164063
0.900000,0.903161,-0.006044,129580.500000
0.900000,0.902388,-0.005272,129580.835938
0.900000,0.904290,-0.001822,129581.171875
0.900000,0.899996,-0.006893,129581.507813
0.900000,0.895985,-0.010909,129581.843750
0.900000,0.877693,-0.020718,129582.179688
0.900000,0.907737,0.000083,129582.515625
0.900000,0.906265,0.005565,129582.851563
0.900000,0.909296,0.013235,129583.187500
0.900000,0.888821,-0.001078,129583.523438
0.900000,0.917172,0.013391,129583.859375
0.900000,0.901481,0.002321,129584.195313
0.900000,0.892255,-0.013870,129584.531250
0.900000,0.900843,-0.003727,129584.867188
0.900000,0.894022,-0.003600,129585.203125
0.900000,0.907811,0.004021,129585.539063
0.900000,0.896340,-0.005916,129585.875000
0.900000,0.904216,-0.005760,129586.210938
0.900000,0.906695,0.014496,129586.546875
0.900000,0.886845,-0.008465,129586.882813
0.900000,0.899579,-0.001128,129587.218750
0.900000,0.883889,-0.012198,129587.554688
0.900000,0.898390,0.005409,129587.890625
0.900000,0.908597,0.017945,129588.226563
0.900000,0.903934,-0.006816,129588.562500
0.900000,0.901898,-0.003444,129588.898438
0.900000,0.908093,0.005076,129589.234375
0.900000,0.882686,-0.020357,129589.570313
0.900000,0.917037,0.020212,129589.906250
0.900000,0.895359,-0.002261,129590.242188
0.900000,0.899150,-0.010059,129590.578125
0.900000,0.887544,-0.013175,129590.914063
0.900000,0.904720,0.007109,129591.250000
0.900000,0.910694,0.003815,129591.585938
0.900000,0.899579,-0.001128,129591.921875
0.900000,0.893740,-0.004655,129592.257813
0.900000,0.902180,-0.002389,129592.593750
0.900000,0.903456,0.009708,129592.929688
0.900000,0.906621,0.010558,129593.265625
0.900000,0.892415,0.008703,129593.601563
0.900000,0.912596,0.007264,129593.937500
0.900000,0.901273,0.005204,129594.273438
0.900000,0.887974,-0.004244,129594.609375
0.900000,0.902254,0.001549,129594.945313
0.900000,0.888955,-0.007899,129595.281250
0.900000,0.910829,-0.003005,129595.617188
0.900000,0.892893,-0.007821,129595.953125
0.900000,0.922655,0.011925,129596.289063
0.900000,0.895863,0.010608,129596.625000
0.900000,0.898168,-0.006405,129596.960938
0.900000,0.904646,0.003171,129597.296875
0.900000,0.890440,0.001316,129597.632813
0.900000,0.890280,-0.021257,129597.968750
0.900000,0.890931,-0.000512,129598.304688
0.900000,0.907173,-0.002028,129598.640625
0.900000,0.883042,-0.015364,129598.976563
0.900000,0.902892,0.007598,129599.312500
0.900000,0.921257,0.021345,129599.648438
0.900000,0.893666,-0.008593,129599.984375
0.900000,0.887336,-0.010293,129600.320313
0.900000,0.907455,-0.000973,129600.656250
0.900000,0.893041,0.000055,129600.992188
0.900000,0.899089,0.000699,129601.328125
0.900000,0.912804,0.004382,129601.664063
0.900000,0.885287,-0.021618,129602.000000
0.900000,0.920975,0.020289,129602.335938
0.900000,0.886489,-0.013459,129602.671875
0.900000,0.915761,0.008114,129603.007813
0.900000,0.891139,-0.003394,129603.343750
0.900000,0.903443,-0.004988,129603.679688
0.900000,0.898107,0.004354,129604.015625
0.900000,0.886906,-0.019224,129604.351563
0.900000,0.906265,0.005565,129604.687500
0.900000,0.891287,0.004482,129605.023438
0.900000,0.911185,0.001988,129605.359375
0.900000,0.901542,-0.008438,129605.695313
0.900000,0.913013,0.001499,129606.031250
0.900000,0.905701,0.003454,129606.367188
0.900000,0.906339,0.009503,129606.703125
0.900000,0.901837,0.007314,129607.039063
0.900000,0.899371,0.001755,129607.375000
0.900000,0.916312,-0.004472,129607.710938
0.900000,0.919772,0.012130,129608.046875
0.900000,0.900278,-0.005838,129608.382813
0.900000,0.900634,-0.000845,129608.718750
0.900000,0.901628,0.010197,129609.054688
0.900000,0.917454,0.014446,129609.390625
0.900000,0.887054,-0.011348,129609.726563
0.900000,0.901763,0.003376,129610.062500
0.900000,0.890918,-0.015208,129610.398438
0.900000,0.910976,0.004871,129610.734375
0.900000,0.898806,-0.000356,129611.070313
0.900000,0.917172,0.013391,129611.406250
0.900000,0.899445,0.005693,129611.742188
0.900000,0.895850,-0.004089,129612.078125
0.900000,0.909014,0.012180,129612.414063
0.900000,0.891213,0.000544,129612.750000
0.900000,0.910486,0.006698,129613.085938
0.900000,0.894660,0.002449,129613.421875
0.900000,0.903088,-0.009982,129613.757813
0.900000,0.905137,0.001344,129614.093750
0.900000,0.887900,-0.008182,129614.429688
0.900000,0.899506,-0.005066,129614.765625
0.900000,0.903665,0.006826,129615.101563
0.900000,0.923649,0.022967,129615.437500
0.900000,0.901125,-0.002672,129615.773438
0.900000,0.896058,-0.006971,129616.109375
0.900000,0.901555,0.006259,129616.445313
0.900000,0.896058,-0.006971,129616.781250
0.900000,0.894169,0.004276,129617.117188
0.900000,0.899518,0.009631,129617.453125
0.900000,0.901824,-0.007382,129617.789063
0.900000,0.896280,0.004843,129618.125000
0.900000,0.917589,0.007626,129618.460938
0.900000,0.898451,-0.005349,129618.796875
0.900000,0.890366,-0.002622,129619.132813
0.900000,0.905909,0.000572,129619.468750
0.900000,0.892194,-0.003111,129619.804688
0.900000,0.912387,0.010147,129620.140625
0.900000,0.903947,0.007881,129620.476563
0.900000,0.888182,-0.007127,129620.812500
0.900000,0.907529,0.002965,129621.148438
0.900000,0.900708,0.003093,129621.484375
0.900000,0.898451,-0.005349,129621.820313
0.900000,0.902610,0.006542,129622.156250
0.900000,0.906609,-0.004139,129622.492188
0.900000,0.881644,-0.005944,129622.828125
0.900000,0.910486,0.006698,129623.164063
0.900000,0.890783,-0.008388,129623.500000
0.900000,0.905836,-0.003366,129623.835938
0.900000,0.899162,0.004637,129624.171875
0.900000,0.919356,0.017895,129624.507813
0.900000,0.903517,-0.001050,129624.843750
0.900000,0.894513,-0.005427,129625.179688
0.900000,0.913859,0.004665,129625.515625
0.900000,0.880650,-0.016986,129625.851563
0.900000,0.893740,-0.004655,129626.187500
0.900000,0.903100,0.004715,129626.523438
0.900000,0.911258,0.005926,129626.859375
0.900000,0.889937,-0.011554,129627.195313
0.900000,0.917098,0.009453,129627.531250
0.900000,0.897543,0.002243,129627.867188
0.900000,0.885091,-0.004039,129628.203125
0.900000,0.903517,-0.001050,129628.539063
0.900000,0.890992,-0.011270,129628.875000
0.900000,0.901260,-0.009493,129629.210938
0.900000,0.889802,-0.004733,129629.546875
0.900000,0.895911,-0.014847,129629.882813
0.900000,0.918018,0.016557,129630.218750
0.900000,0.892120,-0.007049,129630.554688
0.900000,0.907247,0.001910,129630.890625
0.900000,0.891838,-0.008104,129631.226563
0.900000,0.901628,0.010197,129631.562500
0.900000,0.912952,0.012258,129631.898438
0.900000,0.905137,0.001344,129632.234375
0.900000,0.908093,0.005076,129632.570313
0.900000,0.880723,-0.013048,129632.906250
0.900000,0.893666,-0.008593,129633.242188
0.900000,0.889164,-0.010781,129633.578125
0.900000,0.905076,0.012102,129633.914063
0.900000,0.899506,-0.005066,129634.250000
0.900000,0.896414,-0.001978,129634.585938
0.900000,0.906817,-0.007021,129634.921875
0.900000,0.896071,0.007725,129635.257813
0.900000,0.883889,-0.012198,129635.593750
0.900000,0.885226,-0.010859,129635.929688
0.900000,0.919772,0.012130,129636.265625
0.900000,0.891838,-0.008104,129636.601563
0.900000,0.908792,0.000366,129636.937500
0.900000,0.891126,-0.018091,129637.273438
0.900000,0.897751,-0.000639,129637.609375
0.900000,0.903027,0.000777,129637.945313
0.900000,0.901064,0.008087,129638.281250
0.900000,0.900278,-0.005838,129638.617188
0.900000,0.900426,0.002038,129638.953125
0.900000,0.893323,0.001110,129639.289063
0.900000,0.904854,0.000288,129639.625000
0.900000,0.891213,0.000544,129639.960938
0.900000,0.898451,-0.005349,129640.296875
0.900000,0.889876,-0.000795,129640.632813
0.900000,0.915700,0.018873,129640.968750
0.900000,0.899996,-0.006893,129641.304688
0.900000,0.894230,-0.006482,129641.640625
0.900000,0.897113,-0.006688,129641.976563
0.900000,0.910559,0.010636,129642.312500
0.900000,0.907603,0.006903,129642.648438
0.900000,0.890992,-0.011270,129642.984375
0.900000,0.905627,-0.000484,129643.320313
